SalePrice,id,lasso_preds,xgb_preds
675515.3452832573,16226,697981.4754046532,623094.4
561192.5015650219,16229,546678.3504500313,595058.8
628679.5425155766,16231,635085.5964508237,613732.06
655814.003160919,16232,662070.7857655985,641214.8
610520.7723567,16233,600362.0185452858,634224.5
602860.7503476131,16234,599241.5629965902,611305.5
569941.2743970302,16236,565367.7803886146,580612.75
589262.5396198947,16239,573155.4360641354,626845.75
605426.4762581687,16240,590195.7473330981,640964.8
559951.7552519956,16243,552558.0878599938,577203.6
576980.2216074698,16244,569506.9014035284,594417.94
612903.8813346189,16250,610844.7188708842,617708.56
691386.9293514832,16251,676518.8276449761,726079.1
610011.0218323836,16253,604884.9865462623,621971.75
666270.2254881121,16256,669967.1971258745,657643.94
623771.6868753232,16257,615429.0169647475,643237.9
595605.0214741571,16258,597368.6690702245,591489.8
606277.8479110989,16259,610804.1800515698,595716.4
682335.9785604804,16260,690216.420264972,663948.25
623085.3175917172,16263,625690.409059596,617006.75
629181.0745760836,16264,644443.499394405,593568.75
635336.832993469,16266,643256.8819549558,616856.7
711978.3983965269,16267,741470.4352093244,643163.6
647936.7328879351,16343,648742.2076970503,646057.25
559930.9636229223,16347,545087.1801756033,594566.44
591265.1392073147,16349,589642.1854747353,595052.0
700774.9836088954,16359,704464.6194412792,692165.8
673773.264437949,16363,675367.9670542129,670052.25
687344.4937195822,16364,692883.8079922604,674419.4
650343.5206993895,16366,626905.6768919851,705031.8
609930.6058036307,16368,604655.4413266153,622239.3
670181.2712734868,16369,686137.9544978384,632949.0
642918.3993008016,16371,619145.1463225737,698389.3
685940.0215453347,16374,681403.3566719068,696525.56
778441.0748367482,16376,788609.4149453546,754714.94
676360.783367138,16377,680477.8824887687,666754.2
627056.5428620861,16378,622619.1683744086,637410.4
646117.6432757692,16380,637280.2270010988,666738.25
582261.4951011988,16381,554577.2251445698,646858.1
621815.1962707804,16384,601776.5303868292,668572.06
601929.1562091461,16385,592819.3749416374,623185.3
668753.4986035933,16389,639559.8194337048,736872.06
693999.7172590331,16391,698810.3773343331,682774.8
708023.9643065133,16392,712647.0695450192,697236.7
751563.6631516307,16394,752882.8893237581,748485.44
690251.2642497163,16396,691298.2123210233,687808.4
675472.7305531611,16458,679964.1909688016,664992.6
663515.0303236241,16460,670980.0209980345,646096.7
667779.4418861254,16461,673690.9884087506,653985.8
706059.4273900723,16463,723993.8694858175,664212.4
653623.4495879181,16465,654157.9860184545,652376.2
676615.3199484753,16483,675672.041890679,678816.25
673773.264437949,16484,675367.9670542129,670052.25
714527.4021329695,16485,699113.163761385,750493.94
691014.6192944928,16486,671207.4695278468,737231.25
673066.0733075307,16487,645736.8904393296,736834.1
705781.2349269928,16488,685944.0409671325,752068.0
642918.3993008016,16493,619145.1463225737,698389.3
714235.9546030131,16494,712136.1405043046,719135.5
673706.1800882453,16509,668026.4626260647,686958.8
775073.0690938843,16510,782944.5406698348,756706.25
739371.8128796786,16511,754719.9335781123,703559.5
804482.1055548111,16512,822132.6284711587,763297.5
684245.7153713488,16513,681159.0130304983,691448.0
770151.0006642363,16514,781884.8893417661,742771.9
760604.5194673558,16515,763373.1304890797,754144.4
779538.5814580384,16563,772650.8976186264,795609.8
613542.9517581641,16568,578980.7792973773,694188.0
662685.709489835,16571,625849.8305211928,748636.06
829031.585967484,16572,845785.0112035486,789940.25
732502.5099066338,16585,740781.5543309053,713184.7
764524.0830341943,16586,763351.658798849,767259.7
785939.7957274691,16588,771234.0162178131,820253.25
766239.5456118799,16593,765420.7571241142,768150.0
698279.0446121081,16594,679372.7646244402,742393.7
788384.3716941453,16596,775777.048848779,817801.44
766996.2369665517,16597,748005.7849522168,811307.25
833623.8017305405,16598,850370.4533650579,794548.25
710509.3966018511,16599,697750.9460383588,740279.06
752004.1865901201,16602,753214.1058430288,749181.0
723166.6068341285,16641,702144.0811916123,772219.1
779538.5814580384,16642,772650.8976186264,795609.8
709384.013253534,16643,707371.2912550487,714080.3
754854.5423989063,16646,733600.8641412948,804446.44
803270.8832601135,16648,816915.3466215908,771433.75
862838.3185470944,16658,843301.7497101349,908423.6
714320.783032648,16664,705682.1454037831,734477.56
802438.2767053305,16670,805056.3327933294,796329.44
759082.8045625472,16704,754686.9083036389,769339.9
862294.3117165433,16705,865268.9497736333,855353.44
794114.4102506572,16706,767207.4164295105,856897.4
768675.7130098939,16709,757693.9650141342,794299.75
803270.8832601135,16710,816915.3466215908,771433.75
823367.6021496197,16720,816089.4539637425,840349.94
896643.1825427689,16722,897851.778632527,893823.06
822308.0112040434,16723,795921.8463629192,883875.7
776584.5368584285,16731,754254.9856906121,828686.8
768811.0109934199,16735,745628.3192763142,822903.94
857868.136233429,16736,854905.4401548986,864781.06
885302.7843148991,16767,875455.4508069989,908279.8
919026.8940523143,16769,919813.8665033062,917190.56
748641.9946396949,16770,698234.1887709929,866260.2
803676.8354256013,16771,780014.2068580019,858889.6
864752.5644696734,16772,852738.1278138192,892786.25
951646.6332912626,16773,944293.226130375,968804.56
901252.7159212499,16776,893284.3263160714,919845.6
949623.0232338085,16780,956306.8635482979,934027.3
891439.4703933495,16798,884247.413061928,908220.9
931420.0457726222,16801,917546.1814608889,963792.3
875576.4226488668,16802,841274.3091412383,955614.7
